Instance,Terminal,Layer,X location,Y location,Voltage
_582_,VGND,li1,10.1200,32.6400,0.000022
_581_,VGND,li1,14.7200,38.0800,0.000025
_580_,VGND,li1,15.8700,21.7600,0.000022
_579_,VGND,li1,15.4100,32.6400,0.000022
_578_,VGND,li1,16.5600,27.2000,0.000026
_577_,VGND,li1,20.4700,21.7600,0.000021
_576_,VGND,li1,11.7300,10.8800,0.000014
_575_,VGND,li1,18.4000,32.6400,0.000021
_574_,VGND,li1,21.1600,27.2000,0.000024
_573_,VGND,li1,30.5900,21.7600,0.000029
_572_,VGND,li1,27.8300,16.3200,0.000032
_571_,VGND,li1,10.3500,32.6400,0.000022
_570_,VGND,li1,13.5700,27.2000,0.000028
_569_,VGND,li1,8.5100,10.8800,0.000014
_568_,VGND,li1,14.9500,16.3200,0.000030
_567_,VGND,li1,28.2900,38.0800,0.000022
_566_,VGND,li1,13.5700,16.3200,0.000030
_565_,VGND,li1,18.4000,16.3200,0.000028
_564_,VGND,li1,16.7900,10.8800,0.000014
_563_,VGND,li1,36.1100,27.2000,0.000038
_562_,VGND,li1,21.1600,16.3200,0.000027
_561_,VGND,li1,23.6900,21.7600,0.000020
_560_,VGND,li1,9.8900,16.3200,0.000031
_559_,VGND,li1,8.5100,21.7600,0.000023
_558_,VGND,li1,33.8100,21.7600,0.000033
_557_,VGND,li1,26.9100,10.8800,0.000014
_556_,VGND,li1,24.1500,21.7600,0.000019
_555_,VGND,li1,28.2900,21.7600,0.000024
_554_,VGND,li1,27.3700,21.7600,0.000024
_553_,VGND,li1,41.6300,21.7600,0.000042
_552_,VGND,li1,44.3900,27.2000,0.000048
_551_,VGND,li1,44.1600,32.6400,0.000043
_550_,VGND,li1,46.2300,16.3200,0.000062
_549_,VGND,li1,37.4900,21.7600,0.000038
_548_,VGND,li1,30.1300,27.2000,0.000029
_547_,VGND,li1,46.2300,27.2000,0.000050
_546_,VGND,li1,42.0900,21.7600,0.000042
_545_,VGND,li1,46.2300,21.7600,0.000047
_544_,VGND,li1,54.2800,16.3200,0.000071
_543_,VGND,li1,50.8300,21.7600,0.000052
_542_,VGND,li1,27.8300,27.2000,0.000026
_541_,VGND,li1,24.6100,16.3200,0.000025
_540_,VGND,li1,20.0100,10.8800,0.000014
_539_,VGND,li1,38.4100,21.7600,0.000038
_538_,VGND,li1,38.4100,10.8800,0.000025
_537_,VGND,li1,31.0500,16.3200,0.000038
_536_,VGND,li1,39.3300,16.3200,0.000052
_535_,VGND,li1,50.8300,16.3200,0.000068
_534_,VGND,li1,58.6500,21.7600,0.000057
_533_,VGND,li1,61.1800,16.3200,0.000078
_532_,VGND,li1,36.1100,16.3200,0.000044
_531_,VGND,li1,30.1300,10.8800,0.000017
_530_,VGND,li1,55.4300,21.7600,0.000056
_529_,VGND,li1,60.0300,16.3200,0.000078
_528_,VGND,li1,59.1100,10.8800,0.000041
_527_,VGND,li1,63.7100,16.3200,0.000082
_526_,VGND,li1,57.5000,16.3200,0.000076
_525_,VGND,li1,61.8700,21.7600,0.000061
_524_,VGND,li1,48.3000,21.7600,0.000049
_523_,VGND,li1,49.9100,27.2000,0.000054
_522_,VGND,li1,60.9500,21.7600,0.000060
_521_,VGND,li1,65.0900,21.7600,0.000063
_520_,VGND,li1,49.4500,16.3200,0.000065
_519_,VGND,li1,47.1500,27.2000,0.000050
_518_,VGND,li1,45.7700,21.7600,0.000047
_517_,VGND,li1,71.9900,21.7600,0.000068
_516_,VGND,li1,68.3100,21.7600,0.000066
_515_,VGND,li1,69.0000,27.2000,0.000070
_514_,VGND,li1,68.3100,21.7600,0.000066
_513_,VGND,li1,65.3200,27.2000,0.000068
_512_,VGND,li1,49.9100,27.2000,0.000054
_511_,VGND,li1,62.7900,27.2000,0.000066
_510_,VGND,li1,65.5500,27.2000,0.000068
_509_,VGND,li1,66.9300,16.3200,0.000083
_508_,VGND,li1,81.6500,16.3200,0.000091
_507_,VGND,li1,56.8100,27.2000,0.000060
_506_,VGND,li1,56.3500,32.6400,0.000055
_505_,VGND,li1,53.5900,27.2000,0.000057
_504_,VGND,li1,53.1300,27.2000,0.000057
_503_,VGND,li1,52.2100,32.6400,0.000052
_502_,VGND,li1,49.4500,32.6400,0.000048
_501_,VGND,li1,52.2100,38.0800,0.000046
_500_,VGND,li1,46.4600,32.6400,0.000046
_499_,VGND,li1,70.1500,32.6400,0.000063
_498_,VGND,li1,65.0900,21.7600,0.000063
_497_,VGND,li1,73.3700,27.2000,0.000073
_496_,VGND,li1,62.5600,32.6400,0.000059
_495_,VGND,li1,59.5700,32.6400,0.000056
_494_,VGND,li1,63.4800,38.0800,0.000056
_493_,VGND,li1,62.3300,32.6400,0.000059
_492_,VGND,li1,66.0100,32.6400,0.000060
_491_,VGND,li1,60.4900,27.2000,0.000063
_490_,VGND,li1,55.8900,27.2000,0.000060
_489_,VGND,li1,68.3100,38.0800,0.000060
_488_,VGND,li1,73.3700,38.0800,0.000063
_487_,VGND,li1,60.9500,38.0800,0.000054
_486_,VGND,li1,74.2900,38.0800,0.000063
_485_,VGND,li1,74.0600,32.6400,0.000065
_484_,VGND,li1,75.9000,32.6400,0.000065
_483_,VGND,li1,80.9600,21.7600,0.000073
_482_,VGND,li1,75.6700,27.2000,0.000075
_481_,VGND,li1,81.1900,21.7600,0.000073
_480_,VGND,li1,80.0400,32.6400,0.000067
_479_,VGND,li1,69.6900,38.0800,0.000060
_478_,VGND,li1,68.7700,32.6400,0.000063
_477_,VGND,li1,65.5500,38.0800,0.000058
_476_,VGND,li1,91.3100,16.3200,0.000093
_475_,VGND,li1,86.7100,32.6400,0.000068
_474_,VGND,li1,59.5700,32.6400,0.000056
_473_,VGND,li1,88.0900,27.2000,0.000080
_472_,VGND,li1,80.2700,16.3200,0.000091
_471_,VGND,li1,80.0400,27.2000,0.000077
_470_,VGND,li1,59.5700,27.2000,0.000063
_469_,VGND,li1,68.3100,27.2000,0.000070
_468_,VGND,li1,58.6500,38.0800,0.000052
_467_,VGND,li1,72.4500,27.2000,0.000073
_466_,VGND,li1,89.0100,32.6400,0.000068
_465_,VGND,li1,63.2500,38.0800,0.000056
_464_,VGND,li1,84.4100,16.3200,0.000092
_463_,VGND,li1,54.5100,21.7600,0.000054
_462_,VGND,li1,76.5900,10.8800,0.000048
_461_,VGND,li1,73.8300,21.7600,0.000069
_460_,VGND,li1,76.5900,21.7600,0.000071
_459_,VGND,li1,78.8900,16.3200,0.000091
_458_,VGND,li1,66.9300,32.6400,0.000062
_457_,VGND,li1,57.7300,21.7600,0.000057
_456_,VGND,li1,74.2900,16.3200,0.000089
_455_,VGND,li1,60.9500,38.0800,0.000054
_454_,VGND,li1,90.1600,21.7600,0.000075
_453_,VGND,li1,87.6300,16.3200,0.000093
_452_,VGND,li1,51.2900,21.7600,0.000052
_451_,VGND,li1,76.1300,43.5200,0.000072
_450_,VGND,li1,72.2200,43.5200,0.000070
_449_,VGND,li1,71.9900,48.9600,0.000057
_448_,VGND,li1,72.6800,48.9600,0.000057
_447_,VGND,li1,68.7700,43.5200,0.000067
_446_,VGND,li1,68.0800,48.9600,0.000055
_445_,VGND,li1,66.4700,38.0800,0.000058
_444_,VGND,li1,69.6900,54.4000,0.000069
_443_,VGND,li1,77.9700,59.8400,0.000047
_442_,VGND,li1,68.3100,43.5200,0.000067
_441_,VGND,li1,75.9000,48.9600,0.000059
_440_,VGND,li1,62.7900,43.5200,0.000064
_439_,VGND,li1,89.0100,16.3200,0.000093
_438_,VGND,li1,89.9300,10.8800,0.000051
_437_,VGND,li1,58.6500,38.0800,0.000052
_436_,VGND,li1,88.0900,43.5200,0.000075
_435_,VGND,li1,88.0900,65.2800,0.000060
_434_,VGND,li1,42.5500,43.5200,0.000043
_433_,VGND,li1,8.0500,48.9600,0.000021
_432_,VGND,li1,45.3100,10.8800,0.000030
_431_,VGND,li1,43.4700,16.3200,0.000057
_430_,VGND,li1,64.6300,32.6400,0.000060
_429_,VGND,li1,83.9500,21.7600,0.000074
